0.87341	0.06056	0.11768	0.06158
0.88806	0.06205	0.09040	0.04064
0.88786	0.06018	0.10017	0.04791
0.89179	0.06199	0.08685	0.03737
0.87838	0.06004	0.10398	0.05645
0.88985	0.06113	0.10523	0.04753
0.88617	0.05586	0.10840	0.05661
0.86874	0.06374	0.10696	0.05554
0.88060	0.06321	0.10625	0.05068
0.88013	0.06438	0.10509	0.04934
0.88934	0.06076	0.09436	0.04351
0.88133	0.06129	0.10506	0.05191
0.87373	0.06452	0.11354	0.05528
0.87734	0.05915	0.11527	0.06079
0.88937	0.06203	0.09576	0.04569
0.88769	0.06337	0.09814	0.04439
0.87954	0.05632	0.11347	0.06117
0.86794	0.05891	0.11409	0.06343
0.86704	0.05876	0.11225	0.06294
0.88259	0.06240	0.09908	0.04786
0.87278	0.06180	0.10954	0.05715
0.87948	0.06211	0.10303	0.05085
0.88696	0.06184	0.09876	0.04643
0.87577	0.06362	0.09957	0.05140
0.88091	0.06750	0.10212	0.04332
0.87807	0.05827	0.10491	0.05608
0.88290	0.06319	0.10385	0.04811
0.88745	0.06007	0.10799	0.05070
0.88058	0.05729	0.10836	0.05808
0.89644	0.05819	0.10033	0.04600
0.88265	0.05934	0.11455	0.05636
0.89556	0.05810	0.10004	0.04587
0.88222	0.05980	0.11070	0.05447
0.89684	0.05906	0.09423	0.04080
0.88599	0.06155	0.09385	0.04390
0.88827	0.06606	0.08956	0.03550
0.89147	0.06159	0.09625	0.04308
0.88381	0.06362	0.10550	0.04780
0.88698	0.05849	0.10899	0.05571
0.88386	0.06028	0.10648	0.05185
0.87896	0.05992	0.11159	0.05666
0.87201	0.06275	0.11920	0.06039
0.88056	0.06364	0.10580	0.04944
0.88241	0.06441	0.10735	0.04885
0.89037	0.05722	0.09772	0.04855
0.88965	0.05696	0.09630	0.04930
0.88340	0.06491	0.10444	0.04646
0.87807	0.06489	0.10804	0.05180
0.88995	0.06181	0.10296	0.04535
0.87664	0.06041	0.10806	0.05841
0.89225	0.06072	0.10315	0.04555
0.88271	0.06279	0.09742	0.04710
0.87441	0.06065	0.11356	0.05888
0.88767	0.06004	0.09236	0.04394
0.87594	0.06026	0.11117	0.05846
0.87954	0.05962	0.11014	0.05651
0.90027	0.05546	0.09411	0.04305
0.87869	0.06049	0.11421	0.05775
0.87056	0.05827	0.11626	0.06369
0.88754	0.06045	0.09780	0.04594
0.88346	0.06142	0.09933	0.04778
0.89186	0.05730	0.09073	0.04417
0.87503	0.06209	0.10437	0.05326
0.88341	0.05988	0.10539	0.05448
0.90424	0.05426	0.09567	0.04340
0.88973	0.05869	0.10307	0.04886
0.87548	0.06030	0.11599	0.05956
0.87837	0.06242	0.10386	0.05260
0.88889	0.06346	0.09229	0.03947
0.89356	0.06005	0.09847	0.04294
0.88590	0.05876	0.09721	0.05087
0.87812	0.06214	0.10561	0.05377
0.88964	0.06183	0.10178	0.04564
0.88648	0.05995	0.10503	0.05029
0.88031	0.06160	0.11885	0.05691
0.89466	0.06018	0.08979	0.03906
0.87573	0.06723	0.10690	0.04870
0.87938	0.05732	0.09741	0.05377
0.87587	0.06151	0.11562	0.05764
0.87620	0.06056	0.11305	0.05855
0.88985	0.05971	0.09859	0.04743
0.88711	0.06108	0.10270	0.04982
0.87830	0.06506	0.10079	0.04706
0.89083	0.06266	0.09627	0.04499
0.88193	0.06087	0.09461	0.04693
0.88542	0.06024	0.09740	0.04965
0.89073	0.05726	0.09968	0.04881
0.89432	0.05318	0.09553	0.05075
0.89053	0.06251	0.09719	0.04150
0.86694	0.05899	0.11508	0.06482
0.87725	0.05926	0.11213	0.05816
0.89876	0.05614	0.09547	0.04352
0.87995	0.06290	0.10268	0.05056
0.88916	0.06213	0.10535	0.04563
0.87620	0.06123	0.11259	0.05713
0.88381	0.06158	0.09653	0.04656
0.87541	0.06293	0.10567	0.05260
0.88129	0.05985	0.11097	0.05706
0.87262	0.05994	0.11914	0.06342
0.89299	0.06000	0.09366	0.04259
