0.24681	0.07006	0.10390	0.05102
0.25792	0.07347	0.09967	0.04956
0.24995	0.07028	0.10310	0.05094
0.25172	0.06983	0.10308	0.05095
0.24946	0.07129	0.10181	0.05037
0.24175	0.07133	0.10390	0.05062
0.24788	0.07106	0.10411	0.05122
0.25488	0.07332	0.10028	0.04967
0.25001	0.07033	0.10318	0.05100
0.25035	0.07040	0.10227	0.05058
0.24466	0.06812	0.10406	0.05118
0.24750	0.06936	0.10349	0.05102
0.24795	0.07334	0.10174	0.04988
0.24621	0.06988	0.10409	0.05118
0.25108	0.07271	0.10135	0.05011
0.25461	0.07278	0.10140	0.05032
0.24220	0.07179	0.10369	0.05049
0.25060	0.07002	0.10298	0.05094
0.24900	0.07202	0.10225	0.05028
0.25454	0.07174	0.10122	0.05026
0.24437	0.07124	0.10260	0.05018
0.25094	0.07105	0.10207	0.05045
0.24919	0.06992	0.10374	0.05122
0.25986	0.07205	0.09941	0.04982
0.24965	0.07247	0.10085	0.04976
0.25281	0.07096	0.10166	0.05044
0.25035	0.07311	0.10108	0.04977
0.24409	0.06881	0.10569	0.05188
0.25289	0.07007	0.10290	0.05114
0.25073	0.07268	0.10218	0.05041
0.24006	0.06840	0.10656	0.05187
0.25215	0.06989	0.10355	0.05140
0.24041	0.07039	0.10437	0.05069
0.24890	0.07203	0.10278	0.05054
0.25044	0.07422	0.10242	0.05018
0.25118	0.07022	0.10208	0.05059
0.24715	0.07058	0.10242	0.05048
0.24975	0.06845	0.10400	0.05152
0.25267	0.07091	0.10228	0.05083
0.25334	0.07373	0.10242	0.05057
0.24799	0.07089	0.10369	0.05097
0.25398	0.07395	0.10138	0.05005
0.24657	0.07110	0.10256	0.05036
0.25057	0.07264	0.10148	0.05006
0.24165	0.06927	0.10447	0.05107
0.25125	0.07290	0.10218	0.05038
0.24666	0.07170	0.10246	0.05034
0.24740	0.07192	0.10154	0.04992
0.24850	0.07295	0.10254	0.05035
0.25117	0.07080	0.10164	0.05043
0.25190	0.07337	0.10223	0.05043
0.25283	0.07353	0.10143	0.05006
0.25166	0.07053	0.10285	0.05089
0.24390	0.06946	0.10383	0.05083
0.25330	0.07404	0.10112	0.05000
0.24657	0.07188	0.10274	0.05035
0.24126	0.06889	0.10592	0.05169
0.25234	0.07252	0.10238	0.05057
0.24386	0.07295	0.10305	0.05021
0.24599	0.07407	0.10179	0.04968
0.25352	0.07436	0.10083	0.04972
0.24631	0.07116	0.10365	0.05074
0.25283	0.07437	0.09987	0.04924
0.25768	0.07153	0.10168	0.05087
0.24590	0.07107	0.10484	0.05136
0.24869	0.07114	0.10360	0.05096
0.24316	0.06948	0.10523	0.05143
0.24937	0.07175	0.10159	0.05010
0.24881	0.07222	0.10210	0.05019
0.24180	0.07023	0.10469	0.05106
0.25477	0.06856	0.10235	0.05118
0.25727	0.07391	0.10014	0.04982
0.25124	0.07188	0.10269	0.05074
0.24741	0.07179	0.10334	0.05073
0.24058	0.07103	0.10475	0.05068
0.25401	0.07344	0.10097	0.04994
0.25638	0.07291	0.09932	0.04943
0.25298	0.07189	0.10097	0.05003
0.24630	0.07110	0.10343	0.05059
0.24431	0.07001	0.10444	0.05120
0.24707	0.07095	0.10351	0.05091
0.25426	0.07239	0.10092	0.05017
0.24946	0.07254	0.10135	0.04986
0.25376	0.07401	0.10045	0.04983
0.24532	0.07060	0.10238	0.05019
0.24948	0.07164	0.10161	0.05019
0.25151	0.07020	0.10359	0.05125
0.24493	0.06956	0.10469	0.05144
0.24607	0.07017	0.10386	0.05103
0.24737	0.07090	0.10273	0.05058
0.25432	0.07022	0.10351	0.05148
0.24279	0.06891	0.10650	0.05204
0.25071	0.07334	0.10073	0.04966
0.24773	0.06917	0.10474	0.05164
0.23977	0.07083	0.10460	0.05081
0.24892	0.07226	0.10168	0.04999
0.25730	0.07206	0.10065	0.05012
0.24219	0.07096	0.10406	0.05081
0.24095	0.06965	0.10516	0.05121
0.24741	0.06921	0.10405	0.05128
