0.29940	0.11200	0.10314	0.05069
0.30736	0.11157	0.10077	0.05004
0.29988	0.11049	0.10346	0.05110
0.30820	0.11264	0.10089	0.04999
0.30399	0.11399	0.10035	0.04973
0.29290	0.11359	0.10370	0.05053
0.30568	0.11547	0.10180	0.05021
0.30644	0.11307	0.10047	0.04975
0.30194	0.11153	0.10282	0.05084
0.30563	0.11310	0.10043	0.04978
0.29899	0.11151	0.10201	0.05029
0.29488	0.10879	0.10448	0.05145
0.29564	0.11259	0.10332	0.05057
0.29422	0.10992	0.10505	0.05160
0.30812	0.11616	0.09929	0.04921
0.30641	0.11298	0.10164	0.05043
0.28951	0.11204	0.10506	0.05108
0.30103	0.11033	0.10308	0.05098
0.30453	0.11488	0.10064	0.04958
0.30536	0.11140	0.10149	0.05038
0.29156	0.11095	0.10376	0.05068
0.29978	0.11043	0.10287	0.05080
0.30182	0.11164	0.10308	0.05094
0.30816	0.10958	0.10066	0.05037
0.29954	0.11264	0.10127	0.04995
0.30039	0.10945	0.10295	0.05100
0.30045	0.11307	0.10167	0.05003
0.29205	0.10935	0.10662	0.05228
0.30191	0.10943	0.10372	0.05150
0.30034	0.11255	0.10316	0.05085
0.29311	0.11193	0.10534	0.05134
0.30524	0.11139	0.10287	0.05111
0.28942	0.11168	0.10472	0.05085
0.29542	0.11064	0.10476	0.05141
0.30545	0.11625	0.10175	0.04989
0.30542	0.11233	0.10060	0.04994
0.29333	0.10956	0.10395	0.05115
0.30165	0.10979	0.10332	0.05122
0.30140	0.11023	0.10328	0.05127
0.31269	0.11758	0.10018	0.04959
0.30267	0.11363	0.10240	0.05041
0.30703	0.11455	0.10139	0.05005
0.29631	0.11172	0.10284	0.05048
0.30312	0.11388	0.10113	0.04991
0.29112	0.11085	0.10448	0.05107
0.30447	0.11428	0.10187	0.05024
0.29795	0.11316	0.10231	0.05028
0.29623	0.11194	0.10221	0.05021
0.30600	0.11688	0.10048	0.04945
0.30535	0.11301	0.10025	0.04982
0.30640	0.11526	0.10162	0.05016
0.30648	0.11472	0.10103	0.04989
0.29608	0.10763	0.10541	0.05201
0.29789	0.11262	0.10216	0.05010
0.30337	0.11357	0.10222	0.05048
0.29967	0.11405	0.10199	0.05002
0.29007	0.11022	0.10638	0.05189
0.30506	0.11348	0.10228	0.05053
0.29571	0.11499	0.10295	0.05017
0.30003	0.11662	0.10099	0.04933
0.30743	0.11540	0.10045	0.04956
0.29789	0.11257	0.10348	0.05066
0.30152	0.11302	0.10122	0.04983
0.30701	0.11023	0.10283	0.05137
0.29459	0.11144	0.10602	0.05188
0.30083	0.11254	0.10338	0.05086
0.29522	0.11193	0.10460	0.05115
0.30391	0.11419	0.10016	0.04947
0.30006	0.11307	0.10216	0.05022
0.29106	0.11161	0.10510	0.05124
0.30927	0.11041	0.10065	0.05043
0.31314	0.11548	0.09898	0.04932
0.30659	0.11444	0.10141	0.05018
0.29914	0.11326	0.10331	0.05072
0.28708	0.11084	0.10630	0.05136
0.30861	0.11487	0.10015	0.04958
0.30629	0.11171	0.09991	0.04968
0.30537	0.11259	0.10050	0.04983
0.29633	0.11168	0.10377	0.05074
0.29400	0.11123	0.10477	0.05134
0.29930	0.11285	0.10309	0.05072
0.30132	0.11047	0.10275	0.05097
0.30360	0.11459	0.10022	0.04936
0.30883	0.11603	0.09949	0.04941
0.29481	0.11125	0.10248	0.05024
0.30158	0.11302	0.10112	0.04998
0.30182	0.11025	0.10400	0.05143
0.29752	0.11219	0.10390	0.05110
0.29735	0.11178	0.10359	0.05091
0.29612	0.11104	0.10345	0.05090
0.30432	0.10975	0.10423	0.05179
0.29055	0.10945	0.10760	0.05252
0.30077	0.11328	0.10135	0.04993
0.29879	0.11045	0.10461	0.05158
0.29170	0.11382	0.10399	0.05054
0.30202	0.11393	0.10093	0.04966
0.30820	0.11117	0.10102	0.05028
0.29343	0.11331	0.10380	0.05070
0.29218	0.11207	0.10470	0.05101
0.29674	0.10964	0.10439	0.05143
